ano;UF;escolaridade;escolaridade_adj;horas_trabalhadas;faixa_horas_trabalhadas;renda_bruta;se
2024;13;5;Ensino Médio;2;15 até 39 Horas;1395,934213715195;9,00131108267218e+01
2024;14;5;Ensino Médio;2;15 até 39 Horas;1718,613756869273;1,27966152084088e+02
2024;15;5;Ensino Médio;2;15 até 39 Horas;1445,492516590693;7,42361764988937e+01
2024;16;5;Ensino Médio;2;15 até 39 Horas;2428,324987602314;4,40616395706145e+02
2024;17;5;Ensino Médio;2;15 até 39 Horas;1804,553553429171;1,94232798603372e+02
2024;21;5;Ensino Médio;2;15 até 39 Horas;1282,125893419693;5,92704368549079e+01
2024;22;5;Ensino Médio;2;15 até 39 Horas;1448,664123539756;2,62273061222911e+02
2024;23;5;Ensino Médio;2;15 até 39 Horas;1132,652698254607;5,22468036712532e+01
2024;24;5;Ensino Médio;2;15 até 39 Horas;1658,281570311057;2,19067171067608e+02
2024;25;5;Ensino Médio;2;15 até 39 Horas;1262,179746248260;7,44786371802961e+01
2024;26;5;Ensino Médio;2;15 até 39 Horas;1437,386139385674;1,09373094046663e+02
2024;27;5;Ensino Médio;2;15 até 39 Horas;1394,030973682261;7,50303406705236e+01
2024;28;5;Ensino Médio;2;15 até 39 Horas;1471,263384085802;9,92669963954526e+01
2024;29;5;Ensino Médio;2;15 até 39 Horas;1249,649980057946;6,84376917811873e+01
2024;31;5;Ensino Médio;2;15 até 39 Horas;1849,673056905972;9,61851578672495e+01
2024;32;5;Ensino Médio;2;15 até 39 Horas;1740,454518247520;1,00920229791150e+02
2024;33;5;Ensino Médio;2;15 até 39 Horas;1859,208618005329;9,37959138793337e+01
2024;35;5;Ensino Médio;2;15 até 39 Horas;2229,364263906909;1,12344328934299e+02
2024;41;5;Ensino Médio;2;15 até 39 Horas;2206,678184994513;1,17796811574683e+02
2024;42;5;Ensino Médio;2;15 até 39 Horas;2626,549761730928;3,95105692043569e+02
2024;43;5;Ensino Médio;2;15 até 39 Horas;2186,373157838837;1,04574695316252e+02
2024;50;5;Ensino Médio;2;15 até 39 Horas;2084,303033203719;2,42288881572283e+02
2024;51;5;Ensino Médio;2;15 até 39 Horas;2372,991228047750;2,42753959281670e+02
2024;52;5;Ensino Médio;2;15 até 39 Horas;2027,858938042274;1,11868879116724e+02
2024;53;5;Ensino Médio;2;15 até 39 Horas;2463,570275236511;4,45600100807109e+02
2024;11;6;Ensino Superior;2;15 até 39 Horas;1655,371447979870;2,55617256869186e+02
2024;12;6;Ensino Superior;2;15 até 39 Horas;2078,552277135501;3,23409848259041e+02
2024;13;6;Ensino Superior;2;15 até 39 Horas;1582,561734575244;1,55182019277924e+02
2024;14;6;Ensino Superior;2;15 até 39 Horas;1975,935004287056;2,70775800710639e+02
2024;15;6;Ensino Superior;2;15 até 39 Horas;1879,630284325144;3,60949324542241e+02
2024;16;6;Ensino Superior;2;15 até 39 Horas;2016,560764186228;5,24140627154653e+02
2024;17;6;Ensino Superior;2;15 até 39 Horas;1423,880321047839;1,39373332102351e+02
2024;21;6;Ensino Superior;2;15 até 39 Horas;1632,779081306583;2,15993427200620e+02
2024;22;6;Ensino Superior;2;15 até 39 Horas;2138,565788942337;5,57365055594065e+02
2024;23;6;Ensino Superior;2;15 até 39 Horas;2157,252548864245;3,77021081143891e+02
2024;24;6;Ensino Superior;2;15 até 39 Horas;1863,722409454017;3,10076075018947e+02
2024;25;6;Ensino Superior;2;15 até 39 Horas;1766,778705483955;2,55307071842387e+02
2024;26;6;Ensino Superior;2;15 até 39 Horas;1188,240632643150;1,20587710038468e+02
2024;27;6;Ensino Superior;2;15 até 39 Horas;1521,732164622188;1,58737360108482e+02
2024;28;6;Ensino Superior;2;15 até 39 Horas;2152,706759356090;3,97268195640605e+02
2024;29;6;Ensino Superior;2;15 até 39 Horas;1859,366395552903;3,07005552226938e+02
2024;31;6;Ensino Superior;2;15 até 39 Horas;1761,947684670754;1,40582698526543e+02
2024;32;6;Ensino Superior;2;15 até 39 Horas;1630,190738230936;1,48683785042606e+02
2024;33;6;Ensino Superior;2;15 até 39 Horas;1948,487763785973;1,28184108799749e+02
2024;35;6;Ensino Superior;2;15 até 39 Horas;2097,111663994243;1,20381143544385e+02
2024;41;6;Ensino Superior;2;15 até 39 Horas;2056,232007344177;2,66611939742715e+02
2024;42;6;Ensino Superior;2;15 até 39 Horas;2696,133604011233;5,22149802989632e+02
2024;43;6;Ensino Superior;2;15 até 39 Horas;2388,642579309890;1,95456962726854e+02
2024;50;6;Ensino Superior;2;15 até 39 Horas;1906,403734059655;2,23963235259797e+02
2024;51;6;Ensino Superior;2;15 até 39 Horas;2203,096303284852;3,35193824288607e+02
2024;52;6;Ensino Superior;2;15 até 39 Horas;2624,690202148152;3,72776203675219e+02
2024;53;6;Ensino Superior;2;15 até 39 Horas;2266,641562599033;3,74037678484609e+02
2024;11;7;Ensino Superior;2;15 até 39 Horas;4772,544180044935;4,03879256613262e+02
2024;12;7;Ensino Superior;2;15 até 39 Horas;3852,083540911550;2,60944109487456e+02
2024;13;7;Ensino Superior;2;15 até 39 Horas;3971,405878960017;7,01936543295275e+02
2024;14;7;Ensino Superior;2;15 até 39 Horas;4387,912041596565;4,55301706836408e+02
2024;15;7;Ensino Superior;2;15 até 39 Horas;4569,108938787337;7,48496944815631e+02
2024;16;7;Ensino Superior;2;15 até 39 Horas;3819,389401246894;3,25207184914183e+02
2024;17;7;Ensino Superior;2;15 até 39 Horas;5287,590437573873;6,50253635639357e+02
2024;21;7;Ensino Superior;2;15 até 39 Horas;3224,594996962768;2,59495081590645e+02
2024;22;7;Ensino Superior;2;15 até 39 Horas;3982,696903204489;4,64139754252575e+02
2024;23;7;Ensino Superior;2;15 até 39 Horas;4301,758932032644;6,93973532503378e+02
2024;24;7;Ensino Superior;2;15 até 39 Horas;4734,266215794371;4,17461588430727e+02
2024;25;7;Ensino Superior;2;15 até 39 Horas;3906,751471866071;3,91835204760081e+02
2024;26;7;Ensino Superior;2;15 até 39 Horas;4273,476763210253;4,01869213046614e+02
2024;27;7;Ensino Superior;2;15 até 39 Horas;5228,699570923412;1,59444119389801e+03
2024;28;7;Ensino Superior;2;15 até 39 Horas;4868,505373672616;6,46551362945697e+02
2024;29;7;Ensino Superior;2;15 até 39 Horas;3137,962201748294;2,54907528208414e+02
2024;31;7;Ensino Superior;2;15 até 39 Horas;4211,523458179585;2,31973644029630e+02
2024;32;7;Ensino Superior;2;15 até 39 Horas;5173,642952500889;3,42873645044206e+02
2024;33;7;Ensino Superior;2;15 até 39 Horas;4709,101303994799;2,28002315701837e+02
2024;35;7;Ensino Superior;2;15 até 39 Horas;5448,170287243459;2,93021142141022e+02
2024;41;7;Ensino Superior;2;15 até 39 Horas;6485,857206830648;1,37657102113559e+03
2024;42;7;Ensino Superior;2;15 até 39 Horas;4828,486130278898;2,26866179532987e+02
2024;43;7;Ensino Superior;2;15 até 39 Horas;5128,221753328476;2,67369167818478e+02
2024;50;7;Ensino Superior;2;15 até 39 Horas;5462,723264529607;5,65686060958515e+02
2024;51;7;Ensino Superior;2;15 até 39 Horas;5411,734348664471;6,37474697103055e+02
2024;52;7;Ensino Superior;2;15 até 39 Horas;4522,803175842954;3,24306492525976e+02
2024;53;7;Ensino Superior;2;15 até 39 Horas;8501,264433542465;7,32372199708113e+02
2024;11;1;Sem Instrução Formal;3;40 até 44 Horas;2136,916021014428;2,07132553602898e+02
2024;12;1;Sem Instrução Formal;3;40 até 44 Horas;1371,727680339944;1,00208920983383e+02
2024;13;1;Sem Instrução Formal;3;40 até 44 Horas;1668,710263096683;3,63115115360553e+02
2024;14;1;Sem Instrução Formal;3;40 até 44 Horas;1547,152149909620;1,92993553124514e+02
2024;15;1;Sem Instrução Formal;3;40 até 44 Horas;1385,351000878361;1,37604170421371e+02
2024;16;1;Sem Instrução Formal;3;40 até 44 Horas;1704,304200747072;2,04736057873389e+02
2024;17;1;Sem Instrução Formal;3;40 até 44 Horas;2187,852621089025;4,64151533651670e+02
2024;21;1;Sem Instrução Formal;3;40 até 44 Horas;1131,340442658442;1,25972366795841e+02
2024;22;1;Sem Instrução Formal;3;40 até 44 Horas;1149,369813722443;1,95393350596654e+02
2024;23;1;Sem Instrução Formal;3;40 até 44 Horas;1233,055393151713;7,77423842381299e+01
2024;24;1;Sem Instrução Formal;3;40 até 44 Horas;1085,742124766903;1,05985523179994e+02
2024;25;1;Sem Instrução Formal;3;40 até 44 Horas;1048,687901054294;8,28942438377276e+01
2024;26;1;Sem Instrução Formal;3;40 até 44 Horas;1190,189087529156;1,02859984861727e+02
2024;27;1;Sem Instrução Formal;3;40 até 44 Horas;1315,862273143395;7,66476350186609e+01
2024;28;1;Sem Instrução Formal;3;40 até 44 Horas;1697,724729072292;3,11721776045375e+02
2024;29;1;Sem Instrução Formal;3;40 até 44 Horas;1325,718806157974;1,13813064017134e+02
2024;31;1;Sem Instrução Formal;3;40 até 44 Horas;2522,224843267356;4,96339159239029e+02
2024;32;1;Sem Instrução Formal;3;40 até 44 Horas;1965,074386080579;1,96138987142117e+02
2024;33;1;Sem Instrução Formal;3;40 até 44 Horas;2338,760327616564;2,97413178656095e+02
2024;35;1;Sem Instrução Formal;3;40 até 44 Horas;2555,936607791060;1,91749965136072e+02
2024;41;1;Sem Instrução Formal;3;40 até 44 Horas;2730,955185760474;2,39239316731264e+02
2024;42;1;Sem Instrução Formal;3;40 até 44 Horas;2587,855786212333;1,08966474394440e+02
2024;43;1;Sem Instrução Formal;3;40 até 44 Horas;2393,402197858514;3,44621876164013e+02
2024;50;1;Sem Instrução Formal;3;40 até 44 Horas;2240,084946380553;3,53316929705518e+02
2024;51;1;Sem Instrução Formal;3;40 até 44 Horas;3049,386510619314;3,60078784160872e+02
2024;52;1;Sem Instrução Formal;3;40 até 44 Horas;1884,888994890987;1,09835752622240e+02
2024;53;1;Sem Instrução Formal;3;40 até 44 Horas;1911,375242618013;2,54822371307280e+02
2024;11;2;Ensino Fundamental;3;40 até 44 Horas;2559,778201275664;2,53949511329539e+02
2024;12;2;Ensino Fundamental;3;40 até 44 Horas;1612,024624921286;7,54656004871933e+01
2024;13;2;Ensino Fundamental;3;40 até 44 Horas;1372,407289211260;5,66978249916642e+01
2024;14;2;Ensino Fundamental;3;40 até 44 Horas;1596,608060875505;7,85298264653613e+01
2024;15;2;Ensino Fundamental;3;40 até 44 Horas;1527,690332621662;6,52038562041684e+01
2024;16;2;Ensino Fundamental;3;40 até 44 Horas;1695,832059674038;1,45241085634720e+02
2024;17;2;Ensino Fundamental;3;40 até 44 Horas;1999,341066494604;1,47095351789491e+02
2024;21;2;Ensino Fundamental;3;40 até 44 Horas;1574,977226186562;2,52238225354544e+02
2024;22;2;Ensino Fundamental;3;40 até 44 Horas;1394,524901383225;6,61121673553588e+01
2024;23;2;Ensino Fundamental;3;40 até 44 Horas;1266,648492939273;3,02160726595795e+01
2024;24;2;Ensino Fundamental;3;40 até 44 Horas;1437,499526594292;8,45185207534643e+01
2024;25;2;Ensino Fundamental;3;40 até 44 Horas;1302,326779907427;3,96230363428951e+01
2024;26;2;Ensino Fundamental;3;40 até 44 Horas;1378,634826171804;4,95884047592491e+01
2024;27;2;Ensino Fundamental;3;40 até 44 Horas;1513,704267320339;5,65340746723496e+01
2024;28;2;Ensino Fundamental;3;40 até 44 Horas;1642,904559459725;1,16506885596559e+02
2024;29;2;Ensino Fundamental;3;40 até 44 Horas;1425,899134123690;5,79934951364606e+01
2024;31;2;Ensino Fundamental;3;40 até 44 Horas;2033,014174237184;3,85380168445477e+01
2024;32;2;Ensino Fundamental;3;40 até 44 Horas;1901,658254794135;4,86942971652237e+01
2024;33;2;Ensino Fundamental;3;40 até 44 Horas;1827,082494338406;5,26015705934405e+01
2024;35;2;Ensino Fundamental;3;40 até 44 Horas;2233,893282635788;6,35054574428086e+01
2024;41;2;Ensino Fundamental;3;40 até 44 Horas;2255,022643581789;5,28108309054409e+01
2024;42;2;Ensino Fundamental;3;40 até 44 Horas;2506,518642066026;5,61968358308521e+01
2024;43;2;Ensino Fundamental;3;40 até 44 Horas;2125,685584476807;5,88238763280737e+01
2024;50;2;Ensino Fundamental;3;40 até 44 Horas;2343,313174090796;7,52437127978765e+01
2024;51;2;Ensino Fundamental;3;40 até 44 Horas;2681,274484720869;1,17581022065124e+02
2024;52;2;Ensino Fundamental;3;40 até 44 Horas;2441,253559966896;2,03648689969415e+02
2024;53;2;Ensino Fundamental;3;40 até 44 Horas;2011,635613421149;1,04495973980729e+02
2024;11;3;Ensino Fundamental;3;40 até 44 Horas;2215,754928072957;2,42825703171027e+02
2024;12;3;Ensino Fundamental;3;40 até 44 Horas;1793,131594028528;1,04358969884201e+02
2024;13;3;Ensino Fundamental;3;40 até 44 Horas;1607,464177874149;8,05082830592716e+01
2024;14;3;Ensino Fundamental;3;40 até 44 Horas;1988,836891855231;2,19706126953366e+02
2024;15;3;Ensino Fundamental;3;40 até 44 Horas;1907,247982059739;1,26118581999174e+02
2024;16;3;Ensino Fundamental;3;40 até 44 Horas;2020,685097855388;2,50535703921645e+02
2024;17;3;Ensino Fundamental;3;40 até 44 Horas;1990,372182682694;1,35724182008726e+02
2024;21;3;Ensino Fundamental;3;40 até 44 Horas;1676,595793977498;2,24870857971983e+02
2024;22;3;Ensino Fundamental;3;40 até 44 Horas;1928,529516922769;2,55793084962688e+02
2024;23;3;Ensino Fundamental;3;40 até 44 Horas;1648,863697558827;1,14347666725384e+02
2024;24;3;Ensino Fundamental;3;40 até 44 Horas;1484,332743871530;7,44491532380695e+01
2024;25;3;Ensino Fundamental;3;40 até 44 Horas;1484,036521205532;8,08809008449794e+01
2024;26;3;Ensino Fundamental;3;40 até 44 Horas;1606,619708736740;8,41610604485624e+01
2024;27;3;Ensino Fundamental;3;40 até 44 Horas;1554,291219429790;6,72279915620955e+01
2024;28;3;Ensino Fundamental;3;40 até 44 Horas;1723,615806903200;2,12210118873365e+02
2024;29;3;Ensino Fundamental;3;40 até 44 Horas;1897,446468190710;1,55685209435100e+02
2024;31;3;Ensino Fundamental;3;40 até 44 Horas;2057,578463938562;6,45789952280544e+01
2024;32;3;Ensino Fundamental;3;40 até 44 Horas;2354,075956779920;1,65334418966314e+02
2024;33;3;Ensino Fundamental;3;40 até 44 Horas;1992,486220191317;7,15492753888686e+01
2024;35;3;Ensino Fundamental;3;40 até 44 Horas;2324,507785954396;8,07946472445377e+01
2024;41;3;Ensino Fundamental;3;40 até 44 Horas;2481,020480848210;8,91353294305156e+01
2024;42;3;Ensino Fundamental;3;40 até 44 Horas;2609,877495821915;6,54425188744306e+01
2024;43;3;Ensino Fundamental;3;40 até 44 Horas;2506,239051304795;1,56300474650395e+02
2024;50;3;Ensino Fundamental;3;40 até 44 Horas;2189,558044288366;1,02225629986574e+02
2024;51;3;Ensino Fundamental;3;40 até 44 Horas;2700,413040381150;1,53313551650024e+02
2024;52;3;Ensino Fundamental;3;40 até 44 Horas;2591,237841054349;1,95683711178574e+02
2024;53;3;Ensino Fundamental;3;40 até 44 Horas;2112,282978530172;1,15845246967473e+02
2024;11;4;Ensino Médio;3;40 até 44 Horas;2643,775142829352;3,46309059057018e+02
2024;12;4;Ensino Médio;3;40 até 44 Horas;1695,234446411976;7,00974518889149e+01
2024;13;4;Ensino Médio;3;40 até 44 Horas;1457,926113941021;9,18633848652083e+01
2024;14;4;Ensino Médio;3;40 até 44 Horas;1660,555440471151;1,40449285869738e+02
2024;15;4;Ensino Médio;3;40 até 44 Horas;1647,246596287383;1,19983366955224e+02
2024;16;4;Ensino Médio;3;40 até 44 Horas;1912,033977410167;2,19673173491476e+02
2024;17;4;Ensino Médio;3;40 até 44 Horas;1710,412833285547;8,98941075556853e+01
2024;21;4;Ensino Médio;3;40 até 44 Horas;1560,988307778417;1,06320606023829e+02
2024;22;4;Ensino Médio;3;40 até 44 Horas;1651,952595160803;1,48497303227215e+02
2024;23;4;Ensino Médio;3;40 até 44 Horas;1547,966755370458;8,57042738539597e+01
2024;24;4;Ensino Médio;3;40 até 44 Horas;1481,547012143642;7,85146798076923e+01
2024;25;4;Ensino Médio;3;40 até 44 Horas;1376,970109003054;7,19938718475187e+01
2024;26;4;Ensino Médio;3;40 até 44 Horas;1517,947512511485;8,68599724365619e+01
2024;27;4;Ensino Médio;3;40 até 44 Horas;1829,012909341434;1,60740286926427e+02
2024;28;4;Ensino Médio;3;40 até 44 Horas;1940,170425663556;2,58121310927654e+02
2024;29;4;Ensino Médio;3;40 até 44 Horas;1480,883079432660;1,18720923231543e+02
2024;31;4;Ensino Médio;3;40 até 44 Horas;2005,373793596645;5,64135308508464e+01
2024;32;4;Ensino Médio;3;40 até 44 Horas;2525,612549144537;2,72427322480473e+02
2024;33;4;Ensino Médio;3;40 até 44 Horas;1755,821113671465;5,25613690403201e+01
2024;35;4;Ensino Médio;3;40 até 44 Horas;2275,032226499227;7,70023040422277e+01
2024;41;4;Ensino Médio;3;40 até 44 Horas;2604,567834145943;1,36942375704822e+02
2024;42;4;Ensino Médio;3;40 até 44 Horas;2414,963536674832;7,00636185396492e+01
2024;43;4;Ensino Médio;3;40 até 44 Horas;2379,129967496387;1,41369717794632e+02
2024;50;4;Ensino Médio;3;40 até 44 Horas;2339,489689922289;1,28392801256590e+02
2024;51;4;Ensino Médio;3;40 até 44 Horas;2451,869519309145;1,23787512196560e+02
2024;52;4;Ensino Médio;3;40 até 44 Horas;2288,682344884041;1,56944574998218e+02
2024;53;4;Ensino Médio;3;40 até 44 Horas;1963,211165244189;1,21917668961110e+02
2024;11;5;Ensino Médio;3;40 até 44 Horas;2423,261497718991;8,13760439063475e+01
2024;12;5;Ensino Médio;3;40 até 44 Horas;2103,101161015662;8,49915234422704e+01
2024;13;5;Ensino Médio;3;40 até 44 Horas;1963,211922857879;5,21812776709820e+01
2024;14;5;Ensino Médio;3;40 até 44 Horas;2043,692933717711;1,39471258375994e+02
2024;15;5;Ensino Médio;3;40 até 44 Horas;2128,297353661608;1,22922057970479e+02
2024;16;5;Ensino Médio;3;40 até 44 Horas;2213,040953930623;9,92796137130111e+01
2024;17;5;Ensino Médio;3;40 até 44 Horas;2237,490634992886;1,00249283532217e+02
2024;21;5;Ensino Médio;3;40 até 44 Horas;2124,221554685046;2,11662293507260e+02
2024;22;5;Ensino Médio;3;40 até 44 Horas;1908,547760792528;1,37795143923407e+02
2024;23;5;Ensino Médio;3;40 até 44 Horas;1857,542655380556;4,83005536916425e+01
2024;24;5;Ensino Médio;3;40 até 44 Horas;2072,353927170589;1,77921463751119e+02
2024;25;5;Ensino Médio;3;40 até 44 Horas;1862,280491415190;6,54728189701652e+01
2024;26;5;Ensino Médio;3;40 até 44 Horas;1891,267574887166;7,07894638736584e+01
2024;27;5;Ensino Médio;3;40 até 44 Horas;1822,446901676158;5,38381355381270e+01
2024;28;5;Ensino Médio;3;40 até 44 Horas;2028,499294064999;1,55250575570696e+02
2024;29;5;Ensino Médio;3;40 até 44 Horas;1990,950559138641;1,19714305141974e+02
2024;31;5;Ensino Médio;3;40 até 44 Horas;2334,097459335779;3,91218045682620e+01
2024;32;5;Ensino Médio;3;40 até 44 Horas;2434,772121139376;6,80302802109495e+01
2024;33;5;Ensino Médio;3;40 até 44 Horas;2523,719024054880;5,78181453014431e+01
2024;35;5;Ensino Médio;3;40 até 44 Horas;2580,391620972391;3,69064373131146e+01
2024;41;5;Ensino Médio;3;40 até 44 Horas;2850,584504834115;7,58142480335768e+01
2024;42;5;Ensino Médio;3;40 até 44 Horas;2926,258114380992;4,81042081727396e+01
2024;43;5;Ensino Médio;3;40 até 44 Horas;2688,312013749084;5,63986674061972e+01
2024;50;5;Ensino Médio;3;40 até 44 Horas;2664,084219655361;8,94218289020815e+01
2024;51;5;Ensino Médio;3;40 até 44 Horas;2812,542293148970;8,21893506486039e+01
2024;52;5;Ensino Médio;3;40 até 44 Horas;2353,436952178541;4,80557446638749e+01
2024;53;5;Ensino Médio;3;40 até 44 Horas;2582,061678047172;7,78222884969452e+01
2024;11;6;Ensino Superior;3;40 até 44 Horas;2372,434584259247;1,58204687285449e+02
2024;12;6;Ensino Superior;3;40 até 44 Horas;2844,334043459834;4,02307488228934e+02
2024;13;6;Ensino Superior;3;40 até 44 Horas;2456,438701013811;2,38092023093826e+02
2024;14;6;Ensino Superior;3;40 até 44 Horas;2674,071304764327;2,91399406766252e+02
2024;15;6;Ensino Superior;3;40 até 44 Horas;2410,180016173617;2,09748074475154e+02
2024;16;6;Ensino Superior;3;40 até 44 Horas;3507,976814569148;1,06040048685459e+03
2024;17;6;Ensino Superior;3;40 até 44 Horas;3067,076163214274;4,05430363671804e+02
2024;21;6;Ensino Superior;3;40 até 44 Horas;2312,082975685988;1,68734485196230e+02
2024;22;6;Ensino Superior;3;40 até 44 Horas;1841,554064076132;2,28960005898872e+02
2024;23;6;Ensino Superior;3;40 até 44 Horas;2485,525215475628;2,66040840842972e+02
2024;24;6;Ensino Superior;3;40 até 44 Horas;1877,137874662754;1,55690938064251e+02
2024;25;6;Ensino Superior;3;40 até 44 Horas;2735,745001932178;4,31460975606200e+02
2024;26;6;Ensino Superior;3;40 até 44 Horas;2259,587707547449;1,43164635896596e+02
2024;27;6;Ensino Superior;3;40 até 44 Horas;2750,093386403001;4,50045347770090e+02
2024;28;6;Ensino Superior;3;40 até 44 Horas;1985,163478523893;1,00126589071447e+02
2024;29;6;Ensino Superior;3;40 até 44 Horas;2311,514886150998;3,24440478852876e+02
2024;31;6;Ensino Superior;3;40 até 44 Horas;2772,104513151497;1,25046439778168e+02
2024;32;6;Ensino Superior;3;40 até 44 Horas;2650,256175525500;1,83529120002208e+02
2024;33;6;Ensino Superior;3;40 até 44 Horas;3506,391475789202;2,20263631736864e+02
2024;35;6;Ensino Superior;3;40 até 44 Horas;3313,746772010495;1,58395478562888e+02
2024;41;6;Ensino Superior;3;40 até 44 Horas;2967,903434212146;1,24014418068299e+02
2024;42;6;Ensino Superior;3;40 até 44 Horas;3507,316497075837;1,91424848652841e+02
2024;43;6;Ensino Superior;3;40 até 44 Horas;3375,624496350149;1,74218299035324e+02
2024;50;6;Ensino Superior;3;40 até 44 Horas;2962,223857874087;2,46888616977831e+02
